"","Issue","State","ZIP_code","Count","Latitude","Longitude"
"26872","Loan modification，collection，foreclosure","WI",53216,15,43.088,-87.9768
"26873","Loan modification，collection，foreclosure","WI",53215,11,43.0032,-87.9425
"26874","Loan modification，collection，foreclosure","WI",53214,5,43.0227,-88.0165
"26875","Loan modification，collection，foreclosure","WI",53213,5,43.0494,-88.002
"26876","Loan modification，collection，foreclosure","WI",53212,10,43.0712,-87.907
"26877","Loan modification，collection，foreclosure","WI",53211,7,43.0829,-87.8816
"26878","Loan modification，collection，foreclosure","WI",53210,15,43.0644,-87.9677
"26879","Loan modification，collection，foreclosure","WI",53209,12,43.1418,-87.9452
"26880","Loan modification，collection，foreclosure","WI",53208,8,43.0441,-87.9676
"26881","Loan modification，collection，foreclosure","WI",53207,6,42.9743,-87.9029
"26882","Loan modification，collection，foreclosure","WI",53206,6,43.0684,-87.9339
"26883","Loan modification，collection，foreclosure","WI",53205,5,43.0545,-87.934
"26884","Loan modification，collection，foreclosure","WI",53204,2,43.0192,-87.9261
"26885","Loan modification，collection，foreclosure","WI",53202,6,43.0442,-87.9029
"26886","Loan modification，collection，foreclosure","WI",53201,1,43.0346,-87.9151
"26887","Loan modification，collection，foreclosure","WI",53190,1,42.8087,-88.7096
"26888","Loan modification，collection，foreclosure","WI",53189,5,42.9494,-88.2687
"26889","Loan modification，collection，foreclosure","WI",53188,5,43.0254,-88.2929
"26890","Loan modification，collection，foreclosure","WI",53186,2,43.0313,-88.1938
"26891","Loan modification，collection，foreclosure","WI",53185,8,42.785,-88.1908
"26892","Loan modification，collection，foreclosure","WI",53181,1,42.5207,-88.2383
"26893","Loan modification，collection，foreclosure","WI",53179,2,42.5185,-88.1379
"26894","Loan modification，collection，foreclosure","WI",53172,5,42.9112,-87.8608
"26895","Loan modification，collection，foreclosure","WI",53168,1,42.5726,-88.1405
"26896","Loan modification，collection，foreclosure","WI",53158,4,42.5287,-87.8858
"26897","Loan modification，collection，foreclosure","WI",53157,1,42.5329,-88.3676
"26898","Loan modification，collection，foreclosure","WI",53154,2,42.8791,-87.8979
"26899","Loan modification，collection，foreclosure","WI",53151,2,42.977,-88.1008
"26900","Loan modification，collection，foreclosure","WI",53150,5,42.888,-88.1284
"26901","Loan modification，collection，foreclosure","WI",53149,4,42.8716,-88.3506
"26902","Loan modification，collection，foreclosure","WI",53147,4,42.5689,-88.4409
"26903","Loan modification，collection，foreclosure","WI",53146,4,42.954,-88.1585
"26904","Loan modification，collection，foreclosure","WI",53144,5,42.6227,-87.9094
"26905","Loan modification，collection，foreclosure","WI",53143,6,42.5593,-87.8288
"26906","Loan modification，collection，foreclosure","WI",53142,6,42.5602,-87.8715
"26907","Loan modification，collection，foreclosure","WI",53140,5,42.6268,-87.8323
"26908","Loan modification，collection，foreclosure","WI",53139,1,42.6845,-88.1293
"26909","Loan modification，collection，foreclosure","WI",53132,9,42.8988,-88.01
"26910","Loan modification，collection，foreclosure","WI",53130,1,42.9407,-88.0489
"26911","Loan modification，collection，foreclosure","WI",53129,2,42.9389,-87.9981
"26912","Loan modification，collection，foreclosure","WI",53128,3,42.5377,-88.3195
"26913","Loan modification，collection，foreclosure","WI",53126,1,42.7882,-88.0121
"26914","Loan modification，collection，foreclosure","WI",53121,5,42.7094,-88.5332
"26915","Loan modification，collection，foreclosure","WI",53119,1,42.88,-88.483
"26916","Loan modification，collection，foreclosure","WI",53118,3,42.9801,-88.5076
"26917","Loan modification，collection，foreclosure","WI",53115,1,42.6498,-88.6853
"26918","Loan modification，collection，foreclosure","WI",53110,7,42.9497,-87.8641
"26919","Loan modification，collection，foreclosure","WI",53105,8,42.6453,-88.2579
"26920","Loan modification，collection，foreclosure","WI",53104,2,42.5532,-88.0151
"26921","Loan modification，collection，foreclosure","WI",53098,3,43.2628,-88.6913
"26922","Loan modification，collection，foreclosure","WI",53097,2,43.2433,-88.0337
"26923","Loan modification，collection，foreclosure","WI",53095,5,43.3874,-88.1608
"26924","Loan modification，collection，foreclosure","WI",53094,3,43.1339,-88.7089
"26925","Loan modification，collection，foreclosure","WI",53093,1,43.6488,-87.9384
"26926","Loan modification，collection，foreclosure","WI",53092,7,43.2211,-87.9526
"26927","Loan modification，collection，foreclosure","WI",53090,5,43.4752,-88.1338
"26928","Loan modification，collection，foreclosure","WI",53089,2,43.1488,-88.2389
"26929","Loan modification，collection，foreclosure","WI",53086,1,43.3255,-88.2655
"26930","Loan modification，collection，foreclosure","WI",53085,1,43.7422,-87.8404
"26931","Loan modification，collection，foreclosure","WI",53083,1,43.8264,-87.7821
"26932","Loan modification，collection，foreclosure","WI",53081,3,43.7094,-87.7419
"26933","Loan modification，collection，foreclosure","WI",53080,2,43.4106,-87.9808
"26934","Loan modification，collection，foreclosure","WI",53076,1,43.269,-88.2066
"26935","Loan modification，collection，foreclosure","WI",53074,2,43.4175,-87.8822
"26936","Loan modification，collection，foreclosure","WI",53073,1,43.7617,-87.9943
"26937","Loan modification，collection，foreclosure","WI",53072,4,43.0808,-88.2687
"26938","Loan modification，collection，foreclosure","WI",53070,1,43.6175,-87.7944
"26939","Loan modification，collection，foreclosure","WI",53066,8,43.1154,-88.5203
"26940","Loan modification，collection，foreclosure","WI",53061,1,43.9572,-88.0855
"26941","Loan modification，collection，foreclosure","WI",53058,2,43.111,-88.4062
"26942","Loan modification，collection，foreclosure","WI",53057,2,43.7946,-88.2542
"26943","Loan modification，collection，foreclosure","WI",53051,5,43.1473,-88.1049
"26944","Loan modification，collection，foreclosure","WI",53050,1,43.5093,-88.555
"26945","Loan modification，collection，foreclosure","WI",53046,2,43.1533,-88.1644
"26946","Loan modification，collection，foreclosure","WI",53045,1,43.0619,-88.1575
"26947","Loan modification，collection，foreclosure","WI",53044,1,43.7414,-87.7823
"26948","Loan modification，collection，foreclosure","WI",53040,6,43.5357,-88.1907
"26949","Loan modification，collection，foreclosure","WI",53039,2,43.3678,-88.7031
"26950","Loan modification，collection，foreclosure","WI",53038,3,43.0889,-88.8137
"26951","Loan modification，collection，foreclosure","WI",53037,1,43.3111,-88.1699
"26952","Loan modification，collection，foreclosure","WI",53036,1,43.175,-88.5594
"26953","Loan modification，collection，foreclosure","WI",53033,1,43.2396,-88.2435
"26954","Loan modification，collection，foreclosure","WI",53032,2,43.4486,-88.6292
"26955","Loan modification，collection，foreclosure","WI",53029,1,43.1397,-88.3544
"26956","Loan modification，collection，foreclosure","WI",53027,3,43.3132,-88.3643
"26957","Loan modification，collection，foreclosure","WI",53024,2,43.3282,-87.9352
"26958","Loan modification，collection，foreclosure","WI",53022,4,43.2358,-88.1034
"26959","Loan modification，collection，foreclosure","WI",53021,1,43.4749,-88.0009
"26960","Loan modification，collection，foreclosure","WI",53016,2,43.3122,-88.72
"26961","Loan modification，collection，foreclosure","WI",53015,1,43.9072,-87.7539
"26962","Loan modification，collection，foreclosure","WI",53014,1,44.059,-88.1906
"26963","Loan modification，collection，foreclosure","WI",53012,3,43.3161,-88.0505
"26964","Loan modification，collection，foreclosure","WI",53005,5,43.0604,-88.098
"26965","Loan modification，collection，foreclosure","WI",48382,1,42.5975,-83.5011
"26966","Loan modification，collection，foreclosure","WI",45301,1,39.712,-84.0241
"26967","Loan modification，collection，foreclosure","WI",43901,1,40.2287,-80.8647
"26968","Loan modification，collection，foreclosure","WI",40213,1,38.1886,-85.7101
"26969","Loan modification，collection，foreclosure","WI",34654,1,28.2978,-82.6352
"26970","Loan modification，collection，foreclosure","WA",99403,5,46.3907,-117.2208
"26971","Loan modification，collection，foreclosure","WA",99402,1,46.172,-117.2257
"26972","Loan modification，collection，foreclosure","WA",99362,5,46.1256,-118.3872
"26973","Loan modification，collection，foreclosure","WA",99354,5,46.3221,-119.2953
"26974","Loan modification，collection，foreclosure","WA",99353,6,46.3181,-119.3784
"26975","Loan modification，collection，foreclosure","WA",99352,2,46.5394,-119.5092
"26976","Loan modification，collection，foreclosure","WA",99347,1,46.3522,-117.5476
"26977","Loan modification，collection，foreclosure","WA",99344,2,46.8221,-119.1153
"26978","Loan modification，collection，foreclosure","WA",99338,1,46.0771,-119.3288
"26979","Loan modification，collection，foreclosure","WA",99337,6,46.0819,-119.0744
"26980","Loan modification，collection，foreclosure","WA",99336,12,46.2167,-119.1728
"26981","Loan modification，collection，foreclosure","WA",99335,1,46.6355,-118.3927
"26982","Loan modification，collection，foreclosure","WA",99328,1,46.3121,-117.8554
"26983","Loan modification，collection，foreclosure","WA",99326,2,46.6696,-118.8766
"26984","Loan modification，collection，foreclosure","WA",99324,3,46.0453,-118.3876
"26985","Loan modification，collection，foreclosure","WA",99301,6,46.4151,-118.9488
"26986","Loan modification，collection，foreclosure","WA",99224,2,47.6269,-117.4974
"26987","Loan modification，collection，foreclosure","WA",99223,1,47.5914,-117.3481
"26988","Loan modification，collection，foreclosure","WA",99218,3,47.7581,-117.4098
"26989","Loan modification，collection，foreclosure","WA",99217,5,47.7426,-117.3125
"26990","Loan modification，collection，foreclosure","WA",99216,5,47.674,-117.21
"26991","Loan modification，collection，foreclosure","WA",99212,2,47.6652,-117.3148
"26992","Loan modification，collection，foreclosure","WA",99211,2,47.6757,-117.3225
"26993","Loan modification，collection，foreclosure","WA",99208,5,47.7867,-117.4445
"26994","Loan modification，collection，foreclosure","WA",99207,7,47.6886,-117.3882
"26995","Loan modification，collection，foreclosure","WA",99206,5,47.6336,-117.2664
"26996","Loan modification，collection，foreclosure","WA",99205,16,47.6921,-117.4402
"26997","Loan modification，collection，foreclosure","WA",99203,4,47.6291,-117.4056
"26998","Loan modification，collection，foreclosure","WA",99202,4,47.6619,-117.379
"26999","Loan modification，collection，foreclosure","WA",99201,3,47.6631,-117.4337
"27000","Loan modification，collection，foreclosure","WA",99173,1,48.0125,-117.9142
"27001","Loan modification，collection，foreclosure","WA",99169,1,47.1187,-118.4706
"27002","Loan modification，collection，foreclosure","WA",99166,2,48.6249,-118.6887
"27003","Loan modification，collection，foreclosure","WA",99163,1,46.7406,-117.1881
"27004","Loan modification，collection，foreclosure","WA",99161,1,46.8973,-117.1393
"27005","Loan modification，collection，foreclosure","WA",99148,1,48.0753,-117.5727
"27006","Loan modification，collection，foreclosure","WA",99109,2,48.3369,-117.6665
"27007","Loan modification，collection，foreclosure","WA",99037,1,47.6319,-117.198
"27008","Loan modification，collection，foreclosure","WA",99029,1,47.7086,-117.8305
"27009","Loan modification，collection，foreclosure","WA",99027,2,47.7201,-117.133
"27010","Loan modification，collection，foreclosure","WA",99026,1,47.8149,-117.6465
"27011","Loan modification，collection，foreclosure","WA",99025,1,47.7976,-117.0825
"27012","Loan modification，collection，foreclosure","WA",99023,1,47.549,-117.2071
"27013","Loan modification，collection，foreclosure","WA",99021,5,47.8437,-117.1673
"27014","Loan modification，collection，foreclosure","WA",99016,2,47.6057,-117.1452
"27015","Loan modification，collection，foreclosure","WA",99009,2,48.0116,-117.2272
"27016","Loan modification，collection，foreclosure","WA",99006,3,47.9757,-117.4504
"27017","Loan modification，collection，foreclosure","WA",99005,3,47.8482,-117.3548
"27018","Loan modification，collection，foreclosure","WA",99004,3,47.4244,-117.6307
"27019","Loan modification，collection，foreclosure","WA",99003,3,47.9255,-117.2772
"27020","Loan modification，collection，foreclosure","WA",99001,1,47.6476,-117.5822
"27021","Loan modification，collection，foreclosure","WA",98953,2,46.4501,-120.2194
"27022","Loan modification，collection，foreclosure","WA",98951,1,46.4519,-120.515
"27023","Loan modification，collection，foreclosure","WA",98948,2,46.2848,-120.8225
"27024","Loan modification，collection，foreclosure","WA",98947,1,46.6906,-120.7863
"27025","Loan modification，collection，foreclosure","WA",98942,4,46.768,-120.5916
"27026","Loan modification，collection，foreclosure","WA",98937,1,46.7876,-121.1048
"27027","Loan modification，collection，foreclosure","WA",98936,1,46.5683,-120.161
"27028","Loan modification，collection，foreclosure","WA",98926,2,47.0349,-120.3567
"27029","Loan modification，collection，foreclosure","WA",98925,2,47.2448,-121.2501
"27030","Loan modification，collection，foreclosure","WA",98908,13,46.6241,-120.6515
"27031","Loan modification，collection，foreclosure","WA",98903,4,46.5741,-120.8625
